year,school_name,ncessch,leaid,lea_name,county_code,city_location,urban_centric_locale,longitude,latitude,school_level,school_type,charter,magnet,virtual,enrollment,teachers_fte,free_or_reduced_price_lunch,direct_certification
2022,Honey Run Elementary,510351001542,5103510,Shenandoah County Public Schools,51171,Quicksburg,Rural distant,-78.6665,38.7064,Primary,Regular school,No,NA,Supplemental virtual,564,40,422,422
2022,CENTRAL HIGH,510351001543,5103510,Shenandoah County Public Schools,51171,Woodstock,Town distant,-78.5227,38.8661,High,Regular school,No,NA,Supplemental virtual,749,53,548,548
2022,Sandy Hook Elementary,510351001547,5103510,Shenandoah County Public Schools,51171,Strasburg,Rural fringe,-78.3718,38.9817,Primary,Regular school,No,NA,Supplemental virtual,837,62,619,619
2022,MOUNTAIN VIEW HIGH,510351001548,5103510,Shenandoah County Public Schools,51171,Quicksburg,Rural distant,-78.6638,38.704,High,Regular school,No,NA,Supplemental virtual,628,39,462,462
2022,STRASBURG HIGH,510351001549,5103510,Shenandoah County Public Schools,51171,Strasburg,Town fringe,-78.3633,38.9845,High,Regular school,No,NA,Supplemental virtual,573,41,418,418
2022,W.W. Robinson Elementary,510351001554,5103510,Shenandoah County Public Schools,51171,Woodstock,Town distant,-78.5245,38.8644,Primary,Regular school,No,NA,Supplemental virtual,1061,73,781,781
2022,NORTHWOOD MIDDLE,510352001411,5103520,Smyth County Public Schools,51173,Saltville,Rural distant,-81.6266,36.9301,Middle,Regular school,No,NA,Supplemental virtual,151,18,130,130
2022,CHILHOWIE MIDDLE,510352001441,5103520,Smyth County Public Schools,51173,Chilhowie,Rural distant,-81.673682,36.804786,Middle,Regular school,No,NA,Supplemental virtual,306,22,213,213
2022,Atkins Elementary,510352001556,5103520,Smyth County Public Schools,51173,Atkins,Town distant,-81.4192,36.868,Primary,Regular school,No,NA,Supplemental virtual,187,15,190,184
2022,Chilhowie Elementary,510352001557,5103520,Smyth County Public Schools,51173,Chiilhowie,Rural fringe,-81.6605,36.8124,Primary,Regular school,No,NA,Supplemental virtual,543,41,483,483
2022,CHILHOWIE HIGH,510352001558,5103520,Smyth County Public Schools,51173,Chilhowie,Rural fringe,-81.6673,36.8072,High,Regular school,No,NA,Supplemental virtual,393,30,252,252
2022,Oak Point Elementary,510352001559,5103520,Smyth County Public Schools,51173,Marion,Rural fringe,-81.59147,36.814559,Primary,Regular school,No,NA,Supplemental virtual,359,32,366,356
2022,MARION MIDDLE,510352001560,5103520,Smyth County Public Schools,51173,Marion,Town distant,-81.5135,36.8373,Middle,Regular school,No,NA,Supplemental virtual,431,35,416,416
2022,Marion Elementary,510352001561,5103520,Smyth County Public Schools,51173,Marion,Town distant,-81.500426,36.840519,Primary,Regular school,No,NA,Supplemental virtual,307,23,283,283
2022,MARION SENIOR HIGH,510352001562,5103520,Smyth County Public Schools,51173,Marion,Town distant,-81.505059,36.838527,High,Regular school,No,NA,Supplemental virtual,638,55,533,533
2022,NORTHWOOD HIGH,510352001563,5103520,Smyth County Public Schools,51173,Saltville,Rural distant,-81.7627,36.8788,High,Regular school,No,NA,Supplemental virtual,240,22,208,208
2022,Rich Valley Elementary,510352001564,5103520,Smyth County Public Schools,51173,Saltville,Rural distant,-81.6267,36.9279,Primary,Regular school,No,NA,Supplemental virtual,130,11,119,119
2022,Saltville Elementary,510352001566,5103520,Smyth County Public Schools,51173,Saltville,Rural distant,-81.7552,36.889,Primary,Regular school,No,NA,Supplemental virtual,195,18,198,192
2022,Sugar Grove Elementary,510352003011,5103520,Smyth County Public Schools,51173,Sugar Grove,Rural distant,-81.416373,36.773201,Primary,Regular school,No,NA,Supplemental virtual,101,10,102,98
2022,Capron Elementary,510360001573,5103600,Southampton County Public Schools,51175,Capron,Rural distant,-77.19,36.7047,Primary,Regular school,No,NA,Supplemental virtual,203,14,158,158
2022,Riverdale Elementary,510360001577,5103600,Southampton County Public Schools,51175,Courtland,Rural fringe,-76.9802,36.6916,Primary,Regular school,No,NA,Supplemental virtual,548,34,417,417
2022,SOUTHAMPTON HIGH,510360001582,5103600,Southampton County Public Schools,51175,Courtland,Rural distant,-77.1064,36.7009,High,Regular school,No,NA,Supplemental virtual,769,46,574,574
2022,SOUTHAMPTON MIDDLE,510360001583,5103600,Southampton County Public Schools,51175,Courtland,Rural distant,-77.1037,36.7005,Middle,Regular school,No,NA,Supplemental virtual,566,41,432,432
2022,Meherrin Elementary,510360002312,5103600,Southampton County Public Schools,51175,Newsoms,Rural distant,-77.1332,36.6309,Primary,Regular school,No,NA,Supplemental virtual,244,19,184,184
2022,Nottoway Elementary,510360002313,5103600,Southampton County Public Schools,51175,Sedley,Rural distant,-76.986,36.842,Primary,Regular school,No,NA,Supplemental virtual,249,16,196,196
2022,Smith Station Elementary,510364000227,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5805,38.2524,Primary,Regular school,No,NA,Supplemental virtual,662,43,429,429
2022,Brock Road Elementary,510364000263,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.6817,38.2821,Primary,Regular school,No,NA,Supplemental virtual,700,37,257,235
2022,Courthouse Road Elementary,510364000969,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Suburb midsize,-77.5471,38.2367,Primary,Regular school,No,NA,Supplemental virtual,780,50,363,337
2022,THORNBURG MIDDLE,510364000981,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.5137,38.1525,Middle,Regular school,No,NA,Supplemental virtual,696,47,455,455
2022,Riverview Elementary,510364000987,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.5144,38.1552,Primary,Regular school,No,NA,Supplemental virtual,633,43,427,427
2022,Battlefield Elementary,510364001584,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5411,38.2638,Primary,Regular school,No,NA,Supplemental virtual,681,40,464,464
2022,BATTLEFIELD MIDDLE,510364001585,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5411,38.2622,Middle,Regular school,No,NA,Supplemental virtual,791,57,521,521
2022,Berkeley Elementary,510364001586,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural distant,-77.6168,38.1209,Primary,Regular school,No,NA,Supplemental virtual,267,20,216,216
2022,Chancellor Elementary,510364001587,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5822,38.2934,Primary,Regular school,No,NA,Supplemental virtual,456,27,108,97
2022,POST OAK MIDDLE,510364001588,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.6606,38.158,Middle,Regular school,No,NA,Supplemental virtual,665,47,425,425
2022,Lee Hill Elementary,510364001589,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.4598,38.2271,Primary,Regular school,No,NA,Supplemental virtual,659,40,426,426
2022,Livingston Elementary,510364001590,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural distant,-77.7379,38.1244,Primary,Regular school,No,NA,Supplemental virtual,435,27,280,280
2022,Spotsylvania Elementary,510364001591,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.5908,38.203,Primary,Regular school,No,NA,Supplemental virtual,588,34,282,264
2022,Spotswood Elementary,510364001592,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.4859,38.256100000000004,Primary,Regular school,No,NA,Supplemental virtual,510,33,322,322
2022,SPOTSYLVANIA HIGH,510364001593,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.6537,38.16,High,Regular school,No,NA,Supplemental virtual,1388,90,914,914
2022,Wilderness Elementary,510364001870,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.6261,38.2743,Primary,Regular school,No,NA,Supplemental virtual,656,42,426,426
2022,COURTLAND HIGH,510364001873,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Suburb midsize,-77.5519,38.2323,High,Regular school,No,NA,Supplemental virtual,1556,86,553,503
2022,Salem Elementary,510364001874,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5335,38.2843,Primary,Regular school,No,NA,Supplemental virtual,616,40,401,401
2022,MASSAPONAX HIGH,510364001881,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Rural fringe,-77.5114,38.1824,High,Regular school,No,NA,Supplemental virtual,1736,107,1112,1112
2022,NI RIVER MIDDLE,510364001922,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Rural fringe,-77.6282,38.271,Middle,Regular school,No,NA,Supplemental virtual,717,53,211,198
2022,SPOTSYLVANIA MIDDLE,510364001999,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Suburb midsize,-77.5858,38.1974,Middle,Regular school,No,NA,Supplemental virtual,981,60,376,345
2022,Courtland Elementary,510364002133,5103640,Spotsylvania County Public Schools,51177,Spotsylvania,Suburb midsize,-77.5538,38.2284,Primary,Regular school,No,NA,Supplemental virtual,530,35,223,206
2022,CHANCELLOR HIGH,510364002134,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.555,38.2728,High,Regular school,No,NA,Supplemental virtual,1397,85,932,932
2022,CHANCELLOR MIDDLE,510364002165,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5549,38.2745,Middle,Regular school,No,NA,Supplemental virtual,854,56,572,572
2022,Harrison Road Elementary,510364002317,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.552,38.2748,Primary,Regular school,No,NA,Supplemental virtual,723,51,487,487
2022,Parkside Elementary,510364002318,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Rural fringe,-77.5309,38.1994,Primary,Regular school,No,NA,Supplemental virtual,941,52,429,394
2022,FREEDOM MIDDLE,510364002420,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Suburb midsize,-77.5784,38.254,Middle,Regular school,No,NA,Supplemental virtual,777,58,349,322
2022,RIVERBEND HIGH,510364002462,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Rural fringe,-77.575187,38.295361,High,Regular school,No,NA,Supplemental virtual,1995,117,574,529
2022,Cedar Forest Elementary,510364002768,5103640,Spotsylvania County Public Schools,51177,Fredericksburg,Rural fringe,-77.461875,38.213186,Primary,Regular school,No,NA,Supplemental virtual,811,52,526,526
2022,Hampton Oaks Elementary,510366000265,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4199,38.4575,Primary,Regular school,No,NA,Supplemental virtual,894,54,286,251
2022,BROOKE POINT HIGH,510366000591,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.3959,38.4066,High,Regular school,No,NA,Supplemental virtual,2150,188,765,651
2022,H.H. POOLE MIDDLE,510366001199,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.4392,38.4534,Middle,Regular school,No,NA,Supplemental virtual,983,67,353,312
2022,Anne E. Moncure Elementary,510366001594,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4157,38.4747,Primary,Regular school,No,NA,Supplemental virtual,902,60,693,693
2022,EDWARD E. DREW JR. MIDDLE,510366001595,5103660,Stafford County Public Schools,51179,Falmouth,Rural fringe,-77.4596,38.3461,Middle,Regular school,No,NA,Supplemental virtual,617,48,299,264
2022,Falmouth Elementary,510366001596,5103660,Stafford County Public Schools,51179,Falmouth,Suburb midsize,-77.4546,38.3401,Primary,Regular school,No,NA,Supplemental virtual,685,46,535,535
2022,Ferry Farm Elementary,510366001597,5103660,Stafford County Public Schools,51179,Fredericksburg,Suburb midsize,-77.4325,38.2937,Primary,Regular school,No,NA,Supplemental virtual,595,45,269,250
2022,Grafton Village Elementary,510366001598,5103660,Stafford County Public Schools,51179,Falmouth,Rural fringe,-77.4192,38.3305,Primary,Regular school,No,NA,Supplemental virtual,775,49,254,220
2022,Hartwood Elementary,510366001599,5103660,Stafford County Public Schools,51179,Hartwood,Rural fringe,-77.5634,38.4024,Primary,Regular school,No,NA,Supplemental virtual,601,39,199,178
2022,Stafford Elementary,510366001600,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4038,38.4223,Primary,Regular school,No,NA,Supplemental virtual,741,47,265,230
2022,STAFFORD MIDDLE,510366001601,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.3959,38.4066,Middle,Regular school,No,NA,Supplemental virtual,903,67,431,374
2022,Stafford Senior High,510366001602,5103660,Stafford County Public Schools,51179,Fredericksburg,Rural fringe,-77.463511,38.360055,High,Regular school,No,NA,Supplemental virtual,2117,183,810,710
2022,T. BENTON GAYLE MIDDLE,510366001603,5103660,Stafford County Public Schools,51179,Fredericksburg,Suburb midsize,-77.4961,38.3666,Middle,Regular school,No,NA,Supplemental virtual,899,66,329,295
2022,Winding Creek Elementary,510366001634,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.4532,38.4417,Primary,Regular school,No,NA,Supplemental virtual,840,46,273,238
2022,COLONIAL FORGE HIGH,510366001923,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.4513,38.4349,High,Regular school,No,NA,Supplemental virtual,1996,NA,516,462
2022,ANDREW G. WRIGHT MIDDLE,510366001978,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4809,38.4741,Middle,Regular school,No,NA,Supplemental virtual,868,64,304,263
2022,NORTH STAFFORD HIGH,510366001979,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4562,38.4669,High,Regular school,No,NA,Supplemental virtual,1925,158,856,753
2022,Garrisonville Elementary,510366002084,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4809,38.4741,Primary,Regular school,No,NA,Supplemental virtual,719,44,257,220
2022,Widewater Elementary,510366002106,5103660,Stafford County Public Schools,51179,Stafford,Rural fringe,-77.3706,38.4824,Primary,Regular school,No,NA,Supplemental virtual,626,43,479,479
2022,Rockhill Elementary,510366002135,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4787,38.4766,Primary,Regular school,No,NA,Supplemental virtual,687,47,249,220
2022,Park Ridge Elementary,510366002201,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4489,38.4649,Primary,Regular school,No,NA,Supplemental virtual,865,50,233,204
2022,Kate Waller Barrett Elementary,510366002320,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4351,38.4836,Primary,Regular school,No,NA,Supplemental virtual,774,52,593,593
2022,Margaret Brent Elementary,510366002463,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4943,38.4601,Primary,Regular school,No,NA,Supplemental virtual,806,50,153,147
2022,MOUNTAIN VIEW HIGH,510366002464,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4979,38.459,High,Regular school,No,NA,Supplemental virtual,2203,189,502,452
2022,Conway Elementary,510366002465,5103660,Stafford County Public Schools,51179,Fredericksburg,Suburb midsize,-77.4389,38.3426,Primary,Regular school,No,NA,Supplemental virtual,893,51,399,361
2022,Rocky Run Elementary,510366002547,5103660,Stafford County Public Schools,51179,Fredericksburg,Suburb midsize,-77.5351,38.3614,Primary,Regular school,No,NA,Supplemental virtual,850,56,656,656
2022,RODNEY E. THOMPSON MIDDLE,510366002548,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.4608,38.4506,Middle,Regular school,No,NA,Supplemental virtual,1015,67,230,204
2022,DONALD B. DIXON-LYLE R. SMITH MIDDLE,510366002600,5103660,Stafford County Public Schools,51179,Fredericksburg,Rural fringe,-77.4183,38.335,Middle,Regular school,No,NA,Supplemental virtual,894,64,310,272
2022,Anthony Burns Elementary,510366002601,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.416,38.4394,Primary,Regular school,No,NA,Supplemental virtual,732,50,345,298
2022,SHIRLEY C. HEIM MIDDLE,510366002781,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.3768,38.4839,Middle,Regular school,No,NA,Supplemental virtual,980,72,559,494
2022,NORTH STAR EARLY CHILDHOOD EDUCATION CENTER,510366003064,5103660,Stafford County Public Schools,51179,Stafford,Suburb large,-77.465565,38.467121,Prekindergarten,Regular school,No,NA,Supplemental virtual,265,26,224,224
2022,RISING STAR EARLY CHILDHOOD EDUCATION CENTER AT MELCHERS,510366003069,5103660,Stafford County Public Schools,51179,Fredericksburg,Suburb midsize,-77.474266,38.332748,Prekindergarten,Regular school,No,NA,Supplemental virtual,305,31,NA,NA
2022,Bessie Weller Elementary,510369001604,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.072495,38.138285,Primary,Regular school,No,NA,Supplemental virtual,369,30,365,365
2022,STAUNTON HIGH,510369001606,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.052705,38.164907,High,Regular school,No,NA,Supplemental virtual,822,53,814,814
2022,SHELBURNE MIDDLE,510369001607,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.099029,38.159596,Middle,Regular school,No,NA,Supplemental virtual,574,44,568,568
2022,Thomas C. McSwain Elementary,510369001608,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.0572,38.1636,Primary,Regular school,No,NA,Supplemental virtual,415,30,416,412
2022,Arthur R. Ware Elementary,510369001610,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.0986,38.1606,Primary,Regular school,No,NA,Supplemental virtual,378,32,376,375
2022,Staunton City School PreSchool Programs,510369002828,5103690,Staunton City Public Schools,51790,Staunton,City small,-79.08738,38.17524,Prekindergarten,Regular school,No,NA,Supplemental virtual,134,NA,132,131
2022,Northern Shores Elementary,510371001475,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.4129,36.8909,Primary,Regular school,No,NA,Supplemental virtual,822,48,531,531
2022,Booker T. Washington Elementary,510371001613,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.5718,36.722,Primary,Regular school,No,NA,Supplemental virtual,355,30,229,229
2022,Florence Bowser Elementary,510371001615,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.491714,36.82513,Primary,Regular school,No,NA,Supplemental virtual,831,48,535,535
2022,FOREST GLEN MIDDLE,510371001619,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.654,36.7128,Middle,Regular school,No,NA,Supplemental virtual,426,33,270,270
2022,JOHN F. KENNEDY MIDDLE,510371001621,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.553442,36.734293,Middle,Regular school,No,NA,Supplemental virtual,544,42,348,348
2022,JOHN YEATES MIDDLE,510371001623,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.5047,36.8424,Middle,Regular school,No,NA,Supplemental virtual,506,37,325,325
2022,Oakland Elementary,510371001626,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.5915,36.8484,Primary,Regular school,No,NA,Supplemental virtual,469,31,301,301
2022,Southwestern Elementary,510371001629,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.741929,36.690568,Primary,Regular school,No,NA,Supplemental virtual,595,36,381,381
2022,Elephant's Fork Elementary,510371001876,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.5889,36.7664,Primary,Regular school,No,NA,Supplemental virtual,599,39,387,387
2022,Kilby Shores Elementary,510371001877,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.6292,36.7244,Primary,Regular school,No,NA,Supplemental virtual,449,31,289,289
2022,Nansemond Parkway Elementary,510371001878,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.524763,36.795311,Primary,Regular school,No,NA,Supplemental virtual,457,33,296,296
2022,Mack Benn Jr. Elementary,510371001895,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.54,36.7543,Primary,Regular school,No,NA,Supplemental virtual,684,49,448,448
2022,NANSEMOND RIVER HIGH,510371002218,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.5181,36.8017,High,Regular school,No,NA,Supplemental virtual,1698,109,1091,1091
2022,LAKELAND HIGH,510371002219,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.660371,36.721554,High,Regular school,No,NA,Supplemental virtual,1083,73,688,688
2022,KING'S FORK MIDDLE,510371002321,5103710,Suffolk City Public Schools,51800,Suffolk,Rural fringe,-76.5958,36.7875,Middle,Regular school,No,NA,Supplemental virtual,1031,73,654,654
2022,KING'S FORK HIGH,510371002426,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.593338,36.784501,High,Regular school,No,NA,Supplemental virtual,1697,109,1068,1068
2022,Creekside Elementary,510371002630,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.4629,36.8513,Primary,Regular school,No,NA,Supplemental virtual,752,46,487,487
2022,Hillpoint Elementary,510371002777,5103710,Suffolk City Public Schools,51800,Suffolk,Suburb large,-76.5636,36.7753,Primary,Regular school,No,NA,Supplemental virtual,737,46,478,478
2022,COLONEL FRED CHERRY MIDDLE,510371003058,5103710,Suffolk City Public Schools,51800,SUFFOLK,Suburb large,-76.418289,36.884956,Middle,Regular school,No,NA,Supplemental virtual,755,50,483,483
2022,LUTHER P. JACKSON MIDDLE,510375001201,5103750,Surry County Public Schools,51181,Dendron,Rural distant,-76.9034,37.0833,Middle,Regular school,No,NA,Supplemental virtual,201,25,173,173
2022,SURRY COUNTY HIGH,510375001635,5103750,Surry County Public Schools,51181,Dendron,Rural distant,-76.904,37.0803,High,Regular school,No,NA,Supplemental virtual,209,33,180,180
2022,Surry Elementary,510375002002,5103750,Surry County Public Schools,51181,Dendron,Rural distant,-76.902,37.0792,Primary,Regular school,No,NA,Supplemental virtual,271,26,236,236
2022,SUSSEX CENTRAL HIGH,510378001643,5103780,Sussex County Public Schools,51183,Sussex,Rural distant,-77.2538,36.92,High,Regular school,No,NA,Supplemental virtual,319,32,323,316
2022,Sussex Central Elementary,510378002959,5103780,Sussex County Public Schools,51183,Stony Creek,Rural distant,-77.2533,36.9176,Primary,Regular school,No,NA,Supplemental virtual,443,32,448,440
2022,SUSSEX CENTRAL MIDDLE,510378002962,5103780,Sussex County Public Schools,51183,Sussex,Rural distant,-77.2561,36.9204,Middle,Regular school,No,NA,Supplemental virtual,236,20,240,233
2022,Abb's Valley-Boissevain Elementary,510381001645,5103810,Tazewell County Public Schools,51185,Bluefield,Rural distant,-81.39086,37.26875,Primary,Regular school,No,NA,Supplemental virtual,139,10,115,115
2022,Cedar Bluff Elementary,510381001648,5103810,Tazewell County Public Schools,51185,Cedar Bluff,Town distant,-81.7635,37.0873,Primary,Regular school,No,NA,Supplemental virtual,388,25,322,322
2022,DUDLEY PRIMARY,510381001650,5103810,Tazewell County Public Schools,51185,Bluefield,Town distant,-81.2935,37.2477,Primary,Regular school,No,NA,Supplemental virtual,357,21,293,293
2022,GRAHAM INTERMEDIATE,510381001652,5103810,Tazewell County Public Schools,51185,Bluefield,Town distant,-81.2794,37.2523,Primary,Regular school,No,NA,Supplemental virtual,279,15,229,229
2022,GRAHAM HIGH,510381001653,5103810,Tazewell County Public Schools,51185,Bluefield,Town distant,-81.271,37.2377,High,Regular school,No,NA,Supplemental virtual,529,40,440,440
2022,GRAHAM MIDDLE,510381001654,5103810,Tazewell County Public Schools,51185,Bluefield,Rural fringe,-81.2615,37.2357,Middle,Regular school,No,NA,Supplemental virtual,372,27,307,307
2022,TAZEWELL INTERMEDIATE,510381001657,5103810,Tazewell County Public Schools,51185,North Tazewell,Town distant,-81.532902000000007,37.131735,Primary,Regular school,No,NA,Supplemental virtual,346,27,291,291
2022,Richlands Elementary,510381001660,5103810,Tazewell County Public Schools,51185,Richlands,Town distant,-81.7803,37.0948,Primary,Regular school,No,NA,Supplemental virtual,547,39,455,455
2022,RICHLANDS HIGH,510381001661,5103810,Tazewell County Public Schools,51185,Richlands,Town distant,-81.777297,37.093448,High,Regular school,No,NA,Supplemental virtual,636,44,523,523
2022,RICHLANDS MIDDLE,510381001662,5103810,Tazewell County Public Schools,51185,Richlands,Town distant,-81.7787,37.0958,Middle,Regular school,No,NA,Supplemental virtual,495,27,409,409
2022,TAZEWELL PRIMARY,510381001667,5103810,Tazewell County Public Schools,51185,Tazewell,Town distant,-81.5088,37.1267,Primary,Regular school,No,NA,Supplemental virtual,422,21,351,351
2022,TAZEWELL HIGH,510381001668,5103810,Tazewell County Public Schools,51185,Tazewell,Town distant,-81.5053,37.125,High,Regular school,No,NA,Supplemental virtual,537,39,446,446
2022,TAZEWELL MIDDLE,510381001669,5103810,Tazewell County Public Schools,51185,Tazewell,Rural fringe,-81.485853,37.12837,Middle,Regular school,No,NA,Supplemental virtual,369,30,307,307
2022,PRINCESS ANNE HIGH,510384000412,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1281,36.8449,High,Regular school,No,NA,Supplemental virtual,1717,119,563,503
2022,TALLWOOD HIGH,510384000434,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1816,36.7843,High,Regular school,No,NA,Supplemental virtual,1861,119,814,710
2022,LANDSTOWN MIDDLE,510384000436,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1048,36.7767,Middle,Regular school,No,NA,Supplemental virtual,1278,85,522,442
2022,Strawbridge Elementary,510384000443,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.0181,36.7659,Primary,Regular school,No,NA,Supplemental virtual,620,34,131,110
2022,Landstown Elementary,510384000674,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1048,36.7766,Primary,Regular school,No,NA,Supplemental virtual,676,53,298,250
2022,Corporate Landing Elementary,510384000675,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.008041,36.787667,Primary,Regular school,No,NA,Supplemental virtual,380,36,216,175
2022,OCEAN LAKES HIGH,510384001046,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-75.9815,36.7718,High,Regular school,No,NA,Supplemental virtual,1855,122,532,446
2022,LARKSPUR MIDDLE,510384001057,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1413,36.8155,Middle,Regular school,No,NA,Supplemental virtual,1536,94,923,779
2022,OLD DONATION SCHOOL,510384001353,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.135,36.8701,Middle,Regular school,No,NA,Supplemental virtual,1335,87,162,128
2022,CORPORATE LANDING MIDDLE,510384001639,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.0121,36.7874,Middle,Regular school,No,NA,Supplemental virtual,1054,71,488,423
2022,Christopher Farms Elementary,510384001656,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.0664,36.7678,Primary,Regular school,No,NA,Supplemental virtual,632,40,210,176
2022,Alanton Elementary,510384001671,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.0317,36.8831,Primary,Regular school,No,NA,Supplemental virtual,629,47,287,264
2022,Arrowhead Elementary,510384001673,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1871,36.8317,Primary,Regular school,No,NA,Supplemental virtual,525,38,300,256
2022,Bayside Elementary,510384001674,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1799,36.8953,Primary,Regular school,No,NA,Supplemental virtual,480,42,355,355
2022,BAYSIDE HIGH,510384001675,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1511,36.8696,High,Regular school,No,NA,Supplemental virtual,1983,122,1287,1287
2022,BAYSIDE MIDDLE,510384001676,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1595,36.8668,Middle,Regular school,No,NA,Supplemental virtual,700,66,645,645
2022,BRANDON MIDDLE,510384001677,5103840,Virginia Beach City Public Schools,51810,Virginia Beach,City large,-76.1921,36.7925,Middle,Regular school,No,NA,Supplemental virtual,1055,66,545,453
